Airline,Departure,Arrival,price,Duration,Stops,Departure_Time,Arrival_Time,Day_Week,Day_Month,Destination
Multiple airlines,Berlin (BER),Tokyo (NRT),725,1275,2,09:00,13:15,Friday,18/08/2023,Tokyo
Qatar Airways,Berlin (BER),Tokyo (NRT),728,1135,1,16:40,18:35,Friday,18/08/2023,Tokyo
Qatar Airways,Berlin (BER),Tokyo (NRT),728,1530,1,10:05,18:35,Friday,18/08/2023,Tokyo
Multiple airlines,Berlin (BER),Tokyo (NRT),741,1290,2,08:45,13:15,Friday,18/08/2023,Tokyo
Multiple airlines,Berlin (BER),Tokyo (NRT),741,1320,2,08:15,13:15,Friday,18/08/2023,Tokyo
KLM,Berlin (BER),Tokyo (NRT),799,1845,1,18:50,08:35,Friday,18/08/2023,Tokyo
Singapore Airlines,Berlin (BER),Tokyo (NRT),848,1495,1,09:35,17:30,Friday,18/08/2023,Tokyo
Multiple airlines,Berlin (BER),Tokyo (HND),880,1190,2,19:45,22:35,Friday,18/08/2023,Tokyo
Multiple airlines,Berlin (BER),Tokyo (HND),880,1310,2,17:45,22:35,Friday,18/08/2023,Tokyo
KLM,Berlin (BER),Tokyo (NRT),888,1735,1,20:40,08:35,Friday,18/08/2023,Tokyo
Multiple airlines,Berlin (BER),Tokyo (NRT),889,1330,2,10:55,16:05,Friday,18/08/2023,Tokyo
Multiple airlines,Berlin (BER),Tokyo (NRT),901,1175,2,14:45,17:20,Friday,18/08/2023,Tokyo
Multiple airlines,Berlin (BER),Tokyo (NRT),901,1235,2,13:45,17:20,Friday,18/08/2023,Tokyo
Air France,Berlin (BER),Tokyo (NRT),906,1745,2,20:30,08:35,Friday,18/08/2023,Tokyo
Multiple airlines,Berlin (BER),Tokyo (NRT),910,1400,2,06:15,12:35,Friday,18/08/2023,Tokyo
Multiple airlines,Berlin (BER),Tokyo (NRT),924,1270,2,16:50,21:00,Friday,18/08/2023,Tokyo
Multiple airlines,Berlin (BER),Tokyo (NRT),966,1365,2,07:20,13:05,Friday,18/08/2023,Tokyo
Multiple airlines,Berlin (BER),Tokyo (NRT),972,1280,2,08:45,13:05,Friday,18/08/2023,Tokyo
Multiple airlines,Berlin (BER),Tokyo (NRT),972,1310,2,08:15,13:05,Friday,18/08/2023,Tokyo
Multiple airlines,Berlin (BER),Tokyo (NRT),972,1400,2,06:45,13:05,Friday,18/08/2023,Tokyo
Multiple airlines,Berlin (BER),Tokyo (HND),979,1400,2,08:45,15:05,Friday,18/08/2023,Tokyo
Multiple airlines,Berlin (BER),Tokyo (NRT),1026,1440,2,08:45,15:45,Friday,18/08/2023,Tokyo
LOT-Polish Airlines,Berlin (BER),Tokyo (NRT),769,1450,1,11:20,18:30,Saturday,19/08/2023,Tokyo
Multiple airlines,Berlin (BER),Tokyo (NRT),773,1290,2,08:45,13:15,Saturday,19/08/2023,Tokyo
Multiple airlines,Berlin (BER),Tokyo (NRT),778,1390,2,06:55,13:05,Saturday,19/08/2023,Tokyo
Etihad Airways,Berlin (BER),Tokyo (NRT),778,1390,2,06:55,13:05,Saturday,19/08/2023,Tokyo
KLM,Berlin (BER),Tokyo (NRT),799,1175,1,06:00,08:35,Saturday,19/08/2023,Tokyo
Multiple airlines,Berlin (BER),Tokyo (NRT),864,1365,2,07:20,13:05,Saturday,19/08/2023,Tokyo
Multiple airlines,Berlin (BER),Tokyo (NRT),870,1280,2,08:45,13:05,Saturday,19/08/2023,Tokyo
Multiple airlines,Berlin (BER),Tokyo (NRT),870,1340,2,07:45,13:05,Saturday,19/08/2023,Tokyo
Multiple airlines,Berlin (BER),Tokyo (HND),880,1185,2,19:50,22:35,Saturday,19/08/2023,Tokyo
Multiple airlines,Berlin (BER),Tokyo (HND),880,1190,2,19:45,22:35,Saturday,19/08/2023,Tokyo
Multiple airlines,Berlin (BER),Tokyo (HND),880,1310,2,17:45,22:35,Saturday,19/08/2023,Tokyo
Multiple airlines,Berlin (BER),Tokyo (NRT),901,1175,2,14:45,17:20,Saturday,19/08/2023,Tokyo
Multiple airlines,Berlin (BER),Tokyo (NRT),901,1235,2,13:45,17:20,Saturday,19/08/2023,Tokyo
Multiple airlines,Berlin (BER),Tokyo (NRT),906,1340,2,10:45,16:05,Saturday,19/08/2023,Tokyo
Multiple airlines,Berlin (BER),Tokyo (NRT),906,1400,2,09:45,16:05,Saturday,19/08/2023,Tokyo
Air France,Berlin (BER),Tokyo (NRT),907,1160,2,06:15,08:35,Saturday,19/08/2023,Tokyo
Multiple airlines,Berlin (BER),Tokyo (NRT),910,1400,2,06:15,12:35,Saturday,19/08/2023,Tokyo
Multiple airlines,Berlin (BER),Tokyo (NRT),924,1160,2,06:15,08:35,Saturday,19/08/2023,Tokyo
Multiple airlines,Berlin (BER),Tokyo (NRT),924,1160,2,06:15,08:35,Saturday,19/08/2023,Tokyo
Multiple airlines,Berlin (BER),Tokyo (HND),979,1280,2,10:45,15:05,Saturday,19/08/2023,Tokyo
KLM,Berlin (BER),Tokyo (NRT),996,990,1,09:05,08:35,Saturday,19/08/2023,Tokyo
Qatar Airways,Berlin (BER),Tokyo (NRT),1052,1135,1,16:40,18:35,Saturday,19/08/2023,Tokyo
Turkish Airlines,Berlin (BER),Tokyo (HND),1130,1010,1,19:35,19:25,Saturday,19/08/2023,Tokyo
Turkish Airlines,Berlin (BER),Tokyo (HND),1130,1290,1,14:55,19:25,Saturday,19/08/2023,Tokyo
Turkish Airlines,Berlin (BER),Tokyo (HND),1130,1405,1,13:00,19:25,Saturday,19/08/2023,Tokyo
Scoot,Berlin (BER),Tokyo (NRT),461,1345,1,09:35,15:00,Sunday,20/08/2023,Tokyo
Scoot,Berlin (BER),Tokyo (NRT),562,1610,2,09:35,19:25,Sunday,20/08/2023,Tokyo
Scoot,Berlin (BER),Tokyo (NRT),562,2565,2,09:35,11:20,Sunday,20/08/2023,Tokyo
Multiple airlines,Berlin (BER),Tokyo (NRT),642,1420,2,07:00,13:40,Sunday,20/08/2023,Tokyo
Multiple airlines,Berlin (BER),Tokyo (HND),642,1435,2,07:00,13:55,Sunday,20/08/2023,Tokyo
Multiple airlines,Berlin (BER),Tokyo (NRT),642,1565,2,07:00,16:05,Sunday,20/08/2023,Tokyo
Qatar Airways,Berlin (BER),Tokyo (NRT),702,1135,1,16:40,18:35,Sunday,20/08/2023,Tokyo
Qatar Airways,Berlin (BER),Tokyo (NRT),702,1530,1,10:05,18:35,Sunday,20/08/2023,Tokyo
Multiple airlines,Berlin (BER),Tokyo (NRT),718,1195,2,10:45,13:40,Sunday,20/08/2023,Tokyo
Multiple airlines,Berlin (BER),Tokyo (NRT),718,1375,2,07:45,13:40,Sunday,20/08/2023,Tokyo
Multiple airlines,Berlin (BER),Tokyo (NRT),725,1275,2,09:00,13:15,Sunday,20/08/2023,Tokyo
Multiple airlines,Berlin (BER),Tokyo (NRT),741,1350,2,07:45,13:15,Sunday,20/08/2023,Tokyo
Etihad Airways,Berlin (BER),Tokyo (NRT),753,1390,2,06:55,13:05,Sunday,20/08/2023,Tokyo
Multiple airlines,Berlin (BER),Tokyo (NRT),759,1265,2,09:35,13:40,Sunday,20/08/2023,Tokyo
Multiple airlines,Berlin (BER),Tokyo (HND),759,1280,2,09:35,13:55,Sunday,20/08/2023,Tokyo
Multiple airlines,Berlin (BER),Tokyo (NRT),759,1410,2,09:35,16:05,Sunday,20/08/2023,Tokyo
Multiple airlines,Berlin (BER),Tokyo (NRT),801,1290,2,08:45,13:15,Sunday,20/08/2023,Tokyo
Multiple airlines,Berlin (BER),Tokyo (NRT),841,1520,2,07:45,16:05,Sunday,20/08/2023,Tokyo
LOT-Polish Airlines,Berlin (BER),Tokyo (NRT),841,980,1,19:10,18:30,Sunday,20/08/2023,Tokyo
Multiple airlines,Berlin (BER),Tokyo (NRT),845,1340,2,07:45,13:05,Sunday,20/08/2023,Tokyo
Singapore Airlines,Berlin (BER),Tokyo (NRT),848,1495,1,09:35,17:30,Sunday,20/08/2023,Tokyo
Multiple airlines,Berlin (BER),Tokyo (HND),855,1310,2,17:45,22:35,Sunday,20/08/2023,Tokyo
Multiple airlines,Berlin (BER),Tokyo (HND),855,1370,2,16:45,22:35,Sunday,20/08/2023,Tokyo
Multiple airlines,Berlin (BER),Tokyo (NRT),855,1430,2,10:45,17:35,Sunday,20/08/2023,Tokyo
Multiple airlines,Berlin (BER),Tokyo (HND),871,1280,2,10:45,15:05,Sunday,20/08/2023,Tokyo
Multiple airlines,Berlin (BER),Tokyo (NRT),659,1195,2,10:45,13:40,Monday,21/08/2023,Tokyo
Multiple airlines,Berlin (BER),Tokyo (NRT),659,1255,2,09:45,13:40,Monday,21/08/2023,Tokyo
Multiple airlines,Berlin (BER),Tokyo (NRT),659,1315,2,08:45,13:40,Monday,21/08/2023,Tokyo
Multiple airlines,Berlin (BER),Tokyo (NRT),659,1340,2,10:45,16:05,Monday,21/08/2023,Tokyo
Multiple airlines,Berlin (BER),Tokyo (NRT),659,1345,2,08:15,13:40,Monday,21/08/2023,Tokyo
Multiple airlines,Berlin (BER),Tokyo (NRT),659,1375,2,07:45,13:40,Monday,21/08/2023,Tokyo
Multiple airlines,Berlin (BER),Tokyo (NRT),659,1400,2,09:45,16:05,Monday,21/08/2023,Tokyo
Multiple airlines,Berlin (BER),Tokyo (NRT),659,1405,2,07:15,13:40,Monday,21/08/2023,Tokyo
Multiple airlines,Berlin (BER),Tokyo (NRT),741,1290,2,08:45,13:15,Monday,21/08/2023,Tokyo
Multiple airlines,Berlin (BER),Tokyo (NRT),741,1320,2,08:15,13:15,Monday,21/08/2023,Tokyo
LOT-Polish Airlines,Berlin (BER),Tokyo (NRT),769,980,1,19:10,18:30,Monday,21/08/2023,Tokyo
LOT-Polish Airlines,Berlin (BER),Tokyo (NRT),769,1450,1,11:20,18:30,Monday,21/08/2023,Tokyo
Multiple airlines,Berlin (BER),Tokyo (NRT),800,1390,2,06:55,13:05,Monday,21/08/2023,Tokyo
Etihad Airways,Berlin (BER),Tokyo (NRT),800,1390,2,06:55,13:05,Monday,21/08/2023,Tokyo
Multiple airlines,Berlin (BER),Tokyo (NRT),805,1275,2,09:00,13:15,Monday,21/08/2023,Tokyo
Qatar Airways,Berlin (BER),Tokyo (NRT),837,1135,1,16:40,18:35,Monday,21/08/2023,Tokyo
Multiple airlines,Berlin (BER),Tokyo (HND),855,1185,2,19:50,22:35,Monday,21/08/2023,Tokyo
Multiple airlines,Berlin (BER),Tokyo (HND),855,1245,2,18:50,22:35,Monday,21/08/2023,Tokyo
Multiple airlines,Berlin (BER),Tokyo (HND),855,1190,2,19:45,22:35,Monday,21/08/2023,Tokyo
Multiple airlines,Berlin (BER),Tokyo (HND),855,1250,2,18:45,22:35,Monday,21/08/2023,Tokyo
Multiple airlines,Berlin (BER),Tokyo (HND),855,1310,2,17:45,22:35,Monday,21/08/2023,Tokyo
Multiple airlines,Berlin (BER),Tokyo (HND),871,1280,2,10:45,15:05,Monday,21/08/2023,Tokyo
Multiple airlines,Berlin (BER),Tokyo (NRT),901,1235,2,13:45,17:20,Monday,21/08/2023,Tokyo
Multiple airlines,Berlin (BER),Tokyo (NRT),910,1400,2,06:15,12:35,Monday,21/08/2023,Tokyo
Multiple airlines,Berlin (BER),Tokyo (NRT),941,1215,2,09:50,13:05,Monday,21/08/2023,Tokyo
Multiple airlines,Berlin (BER),Tokyo (NRT),659,1195,2,10:45,13:40,Tuesday,22/08/2023,Tokyo
Multiple airlines,Berlin (BER),Tokyo (NRT),659,1255,2,09:45,13:40,Tuesday,22/08/2023,Tokyo
Multiple airlines,Berlin (BER),Tokyo (NRT),659,1315,2,08:45,13:40,Tuesday,22/08/2023,Tokyo
Multiple airlines,Berlin (BER),Tokyo (NRT),659,1340,2,10:45,16:05,Tuesday,22/08/2023,Tokyo
Multiple airlines,Berlin (BER),Tokyo (NRT),659,1345,2,08:15,13:40,Tuesday,22/08/2023,Tokyo
Multiple airlines,Berlin (BER),Tokyo (NRT),659,1375,2,07:45,13:40,Tuesday,22/08/2023,Tokyo
Multiple airlines,Berlin (BER),Tokyo (NRT),659,1400,2,09:45,16:05,Tuesday,22/08/2023,Tokyo
Multiple airlines,Berlin (BER),Tokyo (NRT),659,1405,2,07:15,13:40,Tuesday,22/08/2023,Tokyo
Qatar Airways,Berlin (BER),Tokyo (NRT),668,1530,1,10:05,18:35,Tuesday,22/08/2023,Tokyo
Etihad Airways,Berlin (BER),Tokyo (NRT),718,1390,2,06:55,13:05,Tuesday,22/08/2023,Tokyo
Multiple airlines,Berlin (BER),Tokyo (NRT),718,1390,2,06:55,13:05,Tuesday,22/08/2023,Tokyo
Multiple airlines,Berlin (BER),Tokyo (NRT),725,1275,2,09:00,13:15,Tuesday,22/08/2023,Tokyo
Multiple airlines,Berlin (BER),Tokyo (NRT),741,1290,2,08:45,13:15,Tuesday,22/08/2023,Tokyo
Multiple airlines,Berlin (BER),Tokyo (NRT),741,1320,2,08:15,13:15,Tuesday,22/08/2023,Tokyo
Air France,Berlin (BER),Tokyo (NRT),742,1745,2,20:30,08:35,Tuesday,22/08/2023,Tokyo
KLM,Berlin (BER),Tokyo (NRT),799,1735,1,20:40,08:35,Tuesday,22/08/2023,Tokyo
Multiple airlines,Berlin (BER),Tokyo (NRT),804,1215,2,09:50,13:05,Tuesday,22/08/2023,Tokyo
Multiple airlines,Berlin (BER),Tokyo (NRT),804,1365,2,07:20,13:05,Tuesday,22/08/2023,Tokyo
Qatar Airways,Berlin (BER),Tokyo (NRT),804,1135,1,16:40,18:35,Tuesday,22/08/2023,Tokyo
Multiple airlines,Berlin (BER),Tokyo (NRT),810,1280,2,08:45,13:05,Tuesday,22/08/2023,Tokyo
Multiple airlines,Berlin (BER),Tokyo (NRT),810,1310,2,08:15,13:05,Tuesday,22/08/2023,Tokyo
Multiple airlines,Berlin (BER),Tokyo (NRT),810,1340,2,07:45,13:05,Tuesday,22/08/2023,Tokyo
Multiple airlines,Berlin (BER),Tokyo (NRT),810,1370,2,07:15,13:05,Tuesday,22/08/2023,Tokyo
Multiple airlines,Berlin (BER),Tokyo (HND),815,1190,2,19:45,22:35,Tuesday,22/08/2023,Tokyo
Multiple airlines,Berlin (BER),Tokyo (HND),815,1250,2,18:45,22:35,Tuesday,22/08/2023,Tokyo
Scoot,Berlin (BER),Tokyo (NRT),461,1345,1,09:35,15:00,Wednesday,23/08/2023,Tokyo
Scoot,Berlin (BER),Tokyo (NRT),562,1610,2,09:35,19:25,Wednesday,23/08/2023,Tokyo
Scoot,Berlin (BER),Tokyo (NRT),562,2565,2,09:35,11:20,Wednesday,23/08/2023,Tokyo
Multiple airlines,Berlin (BER),Tokyo (NRT),642,1185,2,10:55,13:40,Wednesday,23/08/2023,Tokyo
Multiple airlines,Berlin (BER),Tokyo (HND),642,1200,2,10:55,13:55,Wednesday,23/08/2023,Tokyo
Multiple airlines,Berlin (BER),Tokyo (NRT),642,1265,2,09:35,13:40,Wednesday,23/08/2023,Tokyo
Multiple airlines,Berlin (BER),Tokyo (HND),642,1280,2,09:35,13:55,Wednesday,23/08/2023,Tokyo
Multiple airlines,Berlin (BER),Tokyo (NRT),642,1330,2,10:55,16:05,Wednesday,23/08/2023,Tokyo
Multiple airlines,Berlin (BER),Tokyo (NRT),642,1410,2,09:35,16:05,Wednesday,23/08/2023,Tokyo
Multiple airlines,Berlin (BER),Tokyo (NRT),642,1420,2,07:00,13:40,Wednesday,23/08/2023,Tokyo
Multiple airlines,Berlin (BER),Tokyo (NRT),659,1195,2,10:45,13:40,Wednesday,23/08/2023,Tokyo
Multiple airlines,Berlin (BER),Tokyo (NRT),659,1255,2,09:45,13:40,Wednesday,23/08/2023,Tokyo
Multiple airlines,Berlin (BER),Tokyo (NRT),659,1315,2,08:45,13:40,Wednesday,23/08/2023,Tokyo
Multiple airlines,Berlin (BER),Tokyo (NRT),659,1340,2,10:45,16:05,Wednesday,23/08/2023,Tokyo
Multiple airlines,Berlin (BER),Tokyo (NRT),659,1345,2,08:15,13:40,Wednesday,23/08/2023,Tokyo
Multiple airlines,Berlin (BER),Tokyo (NRT),659,1375,2,07:45,13:40,Wednesday,23/08/2023,Tokyo
Multiple airlines,Berlin (BER),Tokyo (NRT),659,1400,2,09:45,16:05,Wednesday,23/08/2023,Tokyo
Multiple airlines,Berlin (BER),Tokyo (NRT),659,1405,2,07:15,13:40,Wednesday,23/08/2023,Tokyo
Multiple airlines,Berlin (BER),Tokyo (HND),662,1620,2,06:15,16:15,Wednesday,23/08/2023,Tokyo
Qatar Airways,Berlin (BER),Tokyo (NRT),668,1530,1,10:05,18:35,Wednesday,23/08/2023,Tokyo
Qatar Airways,Berlin (BER),Tokyo (NRT),694,1135,1,16:40,18:35,Wednesday,23/08/2023,Tokyo
LOT-Polish Airlines,Berlin (BER),Tokyo (NRT),697,980,1,19:10,18:30,Wednesday,23/08/2023,Tokyo
Multiple airlines,Berlin (BER),Tokyo (NRT),708,1290,2,08:45,13:15,Wednesday,23/08/2023,Tokyo
Multiple airlines,Berlin (BER),Tokyo (NRT),708,1320,2,08:15,13:15,Wednesday,23/08/2023,Tokyo
KLM,Berlin (BER),Tokyo (NRT),724,1175,1,06:00,08:35,Wednesday,23/08/2023,Tokyo
Multiple airlines,Berlin (BER),Tokyo (NRT),692,1275,2,09:00,13:15,Thursday,24/08/2023,Tokyo
Multiple airlines,Berlin (BER),Tokyo (NRT),708,1290,2,08:45,13:15,Thursday,24/08/2023,Tokyo
Multiple airlines,Berlin (BER),Tokyo (NRT),708,1320,2,08:15,13:15,Thursday,24/08/2023,Tokyo
Etihad Airways,Berlin (BER),Tokyo (NRT),718,1390,2,06:55,13:05,Thursday,24/08/2023,Tokyo
Multiple airlines,Berlin (BER),Tokyo (NRT),718,1390,2,06:55,13:05,Thursday,24/08/2023,Tokyo
Multiple airlines,Berlin (BER),Tokyo (NRT),718,1195,2,10:45,13:40,Thursday,24/08/2023,Tokyo
Multiple airlines,Berlin (BER),Tokyo (NRT),718,1255,2,09:45,13:40,Thursday,24/08/2023,Tokyo
Multiple airlines,Berlin (BER),Tokyo (NRT),718,1315,2,08:45,13:40,Thursday,24/08/2023,Tokyo
Multiple airlines,Berlin (BER),Tokyo (NRT),718,1340,2,10:45,16:05,Thursday,24/08/2023,Tokyo
Multiple airlines,Berlin (BER),Tokyo (NRT),718,1345,2,08:15,13:40,Thursday,24/08/2023,Tokyo
Multiple airlines,Berlin (BER),Tokyo (NRT),718,1375,2,07:45,13:40,Thursday,24/08/2023,Tokyo
Multiple airlines,Berlin (BER),Tokyo (NRT),718,1400,2,09:45,16:05,Thursday,24/08/2023,Tokyo
Multiple airlines,Berlin (BER),Tokyo (NRT),718,1405,2,07:15,13:40,Thursday,24/08/2023,Tokyo
Qatar Airways,Berlin (BER),Tokyo (NRT),804,1135,1,16:40,18:35,Thursday,24/08/2023,Tokyo
Multiple airlines,Berlin (BER),Tokyo (NRT),810,1280,2,08:45,13:05,Thursday,24/08/2023,Tokyo
Multiple airlines,Berlin (BER),Tokyo (NRT),810,1310,2,08:15,13:05,Thursday,24/08/2023,Tokyo
Multiple airlines,Berlin (BER),Tokyo (NRT),810,1340,2,07:45,13:05,Thursday,24/08/2023,Tokyo
Multiple airlines,Berlin (BER),Tokyo (NRT),810,1370,2,07:15,13:05,Thursday,24/08/2023,Tokyo
Multiple airlines,Berlin (BER),Tokyo (HND),815,1190,2,19:45,22:35,Thursday,24/08/2023,Tokyo
Multiple airlines,Berlin (BER),Tokyo (HND),871,1280,2,10:45,15:05,Thursday,24/08/2023,Tokyo
Multiple airlines,Berlin (BER),Tokyo (NRT),901,1175,2,14:45,17:20,Thursday,24/08/2023,Tokyo
Multiple airlines,Berlin (BER),Tokyo (NRT),901,1235,2,13:45,17:20,Thursday,24/08/2023,Tokyo
Multiple airlines,Berlin (BER),Tokyo (NRT),910,1400,2,06:15,12:35,Thursday,24/08/2023,Tokyo
Multiple airlines,Berlin (BER),Tokyo (HND),929,1210,2,10:45,13:55,Thursday,24/08/2023,Tokyo
Multiple airlines,Berlin (BER),Tokyo (HND),929,1270,2,09:45,13:55,Thursday,24/08/2023,Tokyo
Scoot,Berlin (BER),Tokyo (NRT),491,1345,1,09:35,15:00,Friday,25/08/2023,Tokyo
Scoot,Berlin (BER),Tokyo (NRT),592,1610,2,09:35,19:25,Friday,25/08/2023,Tokyo
Scoot,Berlin (BER),Tokyo (NRT),592,2565,2,09:35,11:20,Friday,25/08/2023,Tokyo
Multiple airlines,Berlin (BER),Tokyo (NRT),692,1275,2,09:00,13:15,Friday,25/08/2023,Tokyo
Multiple airlines,Berlin (BER),Tokyo (NRT),692,1395,2,07:00,13:15,Friday,25/08/2023,Tokyo
Qatar Airways,Berlin (BER),Tokyo (NRT),694,1135,1,16:40,18:35,Friday,25/08/2023,Tokyo
Qatar Airways,Berlin (BER),Tokyo (NRT),694,1530,1,10:05,18:35,Friday,25/08/2023,Tokyo
Multiple airlines,Berlin (BER),Tokyo (NRT),708,1290,2,08:45,13:15,Friday,25/08/2023,Tokyo
Multiple airlines,Berlin (BER),Tokyo (NRT),708,1320,2,08:15,13:15,Friday,25/08/2023,Tokyo
Multiple airlines,Berlin (BER),Tokyo (NRT),708,1380,2,07:15,13:15,Friday,25/08/2023,Tokyo
Multiple airlines,Berlin (BER),Tokyo (NRT),718,1255,2,09:45,13:40,Friday,25/08/2023,Tokyo
Multiple airlines,Berlin (BER),Tokyo (NRT),718,1315,2,08:45,13:40,Friday,25/08/2023,Tokyo
Multiple airlines,Berlin (BER),Tokyo (NRT),718,1345,2,08:15,13:40,Friday,25/08/2023,Tokyo
Multiple airlines,Berlin (BER),Tokyo (NRT),718,1400,2,09:45,16:05,Friday,25/08/2023,Tokyo
Multiple airlines,Berlin (BER),Tokyo (NRT),718,1405,2,07:15,13:40,Friday,25/08/2023,Tokyo
Multiple airlines,Berlin (BER),Tokyo (NRT),718,1435,2,06:45,13:40,Friday,25/08/2023,Tokyo
Multiple airlines,Berlin (BER),Tokyo (NRT),718,1460,2,08:45,16:05,Friday,25/08/2023,Tokyo
Multiple airlines,Berlin (BER),Tokyo (NRT),759,1185,2,10:55,13:40,Friday,25/08/2023,Tokyo
Multiple airlines,Berlin (BER),Tokyo (NRT),759,1330,2,10:55,16:05,Friday,25/08/2023,Tokyo
Multiple airlines,Berlin (BER),Tokyo (NRT),759,1420,2,07:00,13:40,Friday,25/08/2023,Tokyo
Multiple airlines,Berlin (BER),Tokyo (NRT),829,1365,2,07:20,13:05,Friday,25/08/2023,Tokyo
Multiple airlines,Berlin (BER),Tokyo (NRT),829,1425,2,06:20,13:05,Friday,25/08/2023,Tokyo
Multiple airlines,Berlin (BER),Tokyo (NRT),835,1280,2,08:45,13:05,Friday,25/08/2023,Tokyo
Multiple airlines,Berlin (BER),Tokyo (NRT),835,1310,2,08:15,13:05,Friday,25/08/2023,Tokyo
Multiple airlines,Berlin (BER),Tokyo (NRT),835,1370,2,07:15,13:05,Friday,25/08/2023,Tokyo
Qatar Airways,Berlin (BER),Tokyo (NRT),694,1135,1,16:40,18:35,Saturday,26/08/2023,Tokyo
Multiple airlines,Berlin (BER),Tokyo (NRT),708,1290,2,08:45,13:15,Saturday,26/08/2023,Tokyo
Multiple airlines,Berlin (BER),Tokyo (NRT),708,1350,2,07:45,13:15,Saturday,26/08/2023,Tokyo
Multiple airlines,Berlin (BER),Tokyo (NRT),708,1380,2,07:15,13:15,Saturday,26/08/2023,Tokyo
Multiple airlines,Berlin (BER),Tokyo (NRT),708,1410,2,06:45,13:15,Saturday,26/08/2023,Tokyo
Multiple airlines,Berlin (BER),Tokyo (NRT),708,1510,2,08:45,16:55,Saturday,26/08/2023,Tokyo
LOT-Polish Airlines,Berlin (BER),Tokyo (NRT),709,1450,1,11:20,18:30,Saturday,26/08/2023,Tokyo
Etihad Airways,Berlin (BER),Tokyo (NRT),743,1390,2,06:55,13:05,Saturday,26/08/2023,Tokyo
Multiple airlines,Berlin (BER),Tokyo (NRT),783,1455,2,06:00,13:15,Saturday,26/08/2023,Tokyo
Multiple airlines,Berlin (BER),Tokyo (NRT),835,1280,2,08:45,13:05,Saturday,26/08/2023,Tokyo
Multiple airlines,Berlin (BER),Tokyo (NRT),835,1340,2,07:45,13:05,Saturday,26/08/2023,Tokyo
Multiple airlines,Berlin (BER),Tokyo (NRT),835,1370,2,07:15,13:05,Saturday,26/08/2023,Tokyo
Multiple airlines,Berlin (BER),Tokyo (HND),840,1190,2,19:45,22:35,Saturday,26/08/2023,Tokyo
Multiple airlines,Berlin (BER),Tokyo (HND),840,1310,2,17:45,22:35,Saturday,26/08/2023,Tokyo
Multiple airlines,Berlin (BER),Tokyo (NRT),840,1370,2,11:45,17:35,Saturday,26/08/2023,Tokyo
Multiple airlines,Berlin (BER),Tokyo (HND),842,1185,2,19:50,22:35,Saturday,26/08/2023,Tokyo
Multiple airlines,Berlin (BER),Tokyo (HND),871,1280,2,10:45,15:05,Saturday,26/08/2023,Tokyo
Multiple airlines,Berlin (BER),Tokyo (HND),871,1400,2,08:45,15:05,Saturday,26/08/2023,Tokyo
Multiple airlines,Berlin (BER),Tokyo (HND),871,1460,2,07:45,15:05,Saturday,26/08/2023,Tokyo
Multiple airlines,Berlin (BER),Tokyo (HND),871,1490,2,07:15,15:05,Saturday,26/08/2023,Tokyo
Multiple airlines,Berlin (BER),Tokyo (HND),871,1520,2,06:45,15:05,Saturday,26/08/2023,Tokyo
KLM,Berlin (BER),Tokyo (NRT),888,1175,1,06:00,08:35,Saturday,26/08/2023,Tokyo
Multiple airlines,Berlin (BER),Tokyo (NRT),901,1175,2,14:45,17:20,Saturday,26/08/2023,Tokyo
Multiple airlines,Berlin (BER),Tokyo (NRT),901,1235,2,13:45,17:20,Saturday,26/08/2023,Tokyo
Multiple airlines,Berlin (BER),Tokyo (NRT),901,1355,2,11:45,17:20,Saturday,26/08/2023,Tokyo
Scoot,Berlin (BER),Tokyo (NRT),461,1345,1,09:35,15:00,Sunday,27/08/2023,Tokyo
Scoot,Berlin (BER),Tokyo (NRT),562,1610,2,09:35,19:25,Sunday,27/08/2023,Tokyo
Scoot,Berlin (BER),Tokyo (NRT),562,2565,2,09:35,11:20,Sunday,27/08/2023,Tokyo
Multiple airlines,Berlin (BER),Tokyo (NRT),642,1420,2,07:00,13:40,Sunday,27/08/2023,Tokyo
Multiple airlines,Berlin (BER),Tokyo (HND),642,1435,2,07:00,13:55,Sunday,27/08/2023,Tokyo
Multiple airlines,Berlin (BER),Tokyo (NRT),659,1195,2,10:45,13:40,Sunday,27/08/2023,Tokyo
Multiple airlines,Berlin (BER),Tokyo (NRT),659,1340,2,10:45,16:05,Sunday,27/08/2023,Tokyo
Multiple airlines,Berlin (BER),Tokyo (NRT),659,1375,2,07:45,13:40,Sunday,27/08/2023,Tokyo
Multiple airlines,Berlin (BER),Tokyo (NRT),659,1405,2,07:15,13:40,Sunday,27/08/2023,Tokyo
Qatar Airways,Berlin (BER),Tokyo (NRT),668,1135,1,16:40,18:35,Sunday,27/08/2023,Tokyo
Qatar Airways,Berlin (BER),Tokyo (NRT),668,1530,1,10:05,18:35,Sunday,27/08/2023,Tokyo
Multiple airlines,Berlin (BER),Tokyo (NRT),708,1350,2,07:45,13:15,Sunday,27/08/2023,Tokyo
Etihad Airways,Berlin (BER),Tokyo (NRT),718,1390,2,06:55,13:05,Sunday,27/08/2023,Tokyo
Multiple airlines,Berlin (BER),Tokyo (NRT),759,1265,2,09:35,13:40,Sunday,27/08/2023,Tokyo
Multiple airlines,Berlin (BER),Tokyo (HND),759,1280,2,09:35,13:55,Sunday,27/08/2023,Tokyo
Multiple airlines,Berlin (BER),Tokyo (NRT),759,1410,2,09:35,16:05,Sunday,27/08/2023,Tokyo
